1.489372690100715602e+00,3.004532523000700284e-01,5.426008658743773916e-01,2.103555989265441895e+01
8.683579092833149105e-01,5.795370216200720348e-01,1.140325504026690639e+00,2.113608908653259277e+01
9.998688999816736089e-01,5.789575390293286716e-01,1.161699664555239098e+00,2.039332485198974609e+01
8.768136641641528506e-01,5.310254776864193893e-01,1.144757707498581301e+00,1.448852610588073730e+01
9.593137964560558562e-01,5.204070130358503521e-01,7.033344094452649298e-01,1.137004995346069336e+01
8.150118562812769252e-01,6.079207849544635556e-01,8.609142091741208702e-01,1.627509307861328125e+01
1.079876386629050389e+00,4.416652582440228070e-01,1.144496992899930010e+00,1.090477585792541504e+01
1.205772648939240188e+00,3.952580986993478041e-01,1.657665200950597661e+00,1.454968905448913574e+01
1.171174637685560072e+00,5.263332562318968622e-01,8.078408240578744959e-01,1.320986294746398926e+01
1.183196212772332556e+00,4.238177590223472513e-01,1.269634582641926857e+00,1.690024995803833008e+01
