2.604412133650042422e-05,9.999999999999999791e-17,4.080774694649245760e+01,9.567350868564309385e-01,1.477833933027509659e+02,4.125713831286310918e-02,3.673436688915627801e+00
7.220629160568280136e-02,1.078328664367505851e+00,1.111048107157350451e+01,3.099897207934169119e-01,1.303102846884082133e+01,3.177967319734886775e-02,6.533594415556823520e+00
1.144996305998680942e-03,9.999999999999999791e-17,2.666246065417636757e+01,6.888988473060486672e-01,3.700033209917557286e+01,6.718889159626142971e-02,3.081771444398939241e+00
3.016975950849955929e-02,2.534409706718115718e+00,1.865231795740815102e+00,6.999772033942033844e-02,4.910598367541666454e-01,1.071631027397098798e-02,-2.792721433043213741e-01
6.863180084396930392e-03,5.747973328254810665e-01,3.395253269321587908e+01,4.011469092853129359e-01,7.909763609408375196e+00,4.228131947820382847e-02,1.935719684793566708e+00
2.425823867733052086e-01,9.999999999999999791e-17,3.521657969236592578e+00,6.316947431362438525e-01,1.408607127529655223e+01,9.999999999999999791e-17,1.289840927977117069e+01
4.580685654632245946e-02,3.063891681688717394e+00,2.982305116053919125e+00,9.999999999999999791e-17,5.737409390597795200e-01,2.781720041335566593e-02,2.196154888750954992e+00
1.898927209002346517e-01,9.999999999999999791e-17,2.995928521756731300e+00,6.238478839711220081e-01,3.152278328517703443e+01,9.999999999999999791e-17,1.363734757973915812e+01
1.315879115498882514e-02,1.423379720702271367e+00,1.263240131453757265e+01,2.546765840160813976e-01,1.121417000412872333e+01,5.554364025166108609e-02,2.490596839670258245e+00
1.422082687980507909e-01,9.999999999999999791e-17,2.046638335727537061e+00,5.564293658429082523e-01,2.777370728128286359e+01,9.999999999999999791e-17,2.848428457122627044e+00
1.556826870625515995e-02,2.120122426363036661e-01,1.996154238181091500e+01,2.822916725183537978e-01,1.319854899340979948e+01,9.627948934363558808e-02,6.521175948560893332e+00
6.205637336411054528e-02,1.079554054952528652e+00,4.312068772447297249e+01,9.999999999999999791e-17,4.292083961723693226e-03,9.999999999999999791e-17,1.870392176413228524e+00
2.833290344336752420e-01,9.999999999999999791e-17,3.883805541398594130e+00,5.350048834633754913e-01,2.683288373419392769e+01,9.999999999999999791e-17,1.718602541338789536e+01
3.417136033173754500e-02,1.631504156358811082e-03,9.999999999999999791e-17,9.223725737059058627e-01,2.467539777166723240e+02,9.999999999999999791e-17,-1.047206660759711028e+00
5.545418145377684765e-02,1.325357975275394340e+00,1.563815900913312906e-01,6.422579684112177389e-01,4.150425949034469042e+00,9.999999999999999791e-17,2.143220961575257544e+00
1.895313424225376908e-02,6.996486872867483386e-01,1.976650866144379348e+00,3.349150770446878700e-01,2.480503617243440573e+01,3.862336998263134896e-02,-4.675422161081310701e-02
4.443754029145719105e-03,9.999999999999999791e-17,2.604087217520470432e+01,9.999999999999999791e-17,6.539932314484432027e+03,7.492986351880376317e-02,1.455777884683194801e+00
1.172927300010752555e-04,9.999999999999999791e-17,1.630213339092578195e+01,9.336889071303943188e-01,2.090992641058192874e+02,4.814341742914064054e-02,3.844979103273336918e+00
1.789541523065789064e-01,4.947971895609160620e-01,6.410277109312890964e+00,5.104263445429524371e-01,2.399455398366504255e+01,2.537701728762754155e-02,2.264728621448430701e+01
1.256060702135498863e-01,1.132904194216420191e+00,9.487457861602432985e+00,1.256885107972788296e-01,1.224387695989794977e+01,2.243516484179408632e-02,6.410574166935884222e+00
4.629210811280549606e-03,1.019845230276849035e+00,4.063071053760624807e+01,9.958654267124376620e-15,8.171173509556613368e+00,6.822584982416594890e-02,2.797665803344152824e+00
3.669866927221030473e-01,9.999999999999999791e-17,6.639511249543099680e+00,5.255488602289446476e-01,1.844841643232376782e+01,9.999999999999999791e-17,5.312594566893016435e+01
3.842002253964671432e-01,9.999999999999999791e-17,5.019179669062983962e+00,5.374407979348831965e-01,2.068913898587952716e+01,9.999999999999999791e-17,4.951155189128434841e+01
5.318431505261856019e-06,1.674788074875731114e+00,9.999999999999999791e-17,3.926559131751147791e-01,4.974805239965588655e+00,2.057175572176445436e-02,-2.214140082847794400e+00
1.464919781176611188e-02,6.475932588653542377e-01,1.651764840876154494e+01,2.688377633698714186e-01,2.128082001813834623e+01,8.068474173869095989e-02,5.640114906787050408e+00
