1.357618733439088787e+00,1.378552242767920877e+00,2.440902693146617675e-01,9.999999999999999791e-17,5.120816069091870260e-01,1.154259983411195511e+00,1.043874015774926445e+00,9.679021600169922523e-01,1.491556149384620937e+02
1.333154008259247236e+00,1.646462418131646344e-04,2.021993158467068401e-11,4.421316183242774978e-01,9.999620732803552459e-01,9.999999999999999791e-17,1.819223526294561355e-01,4.368500450433925876e-13,1.849030409097715903e+02
2.005559967504643826e+00,3.388729274765362565e+00,2.092394749473785731e-01,9.999999999999999791e-17,1.867895543072767839e-01,6.665174515555305490e+00,9.493528199700051573e+00,8.617240987040763437e-05,1.481649218133342174e+02
1.605394842255998045e+00,1.255699261855383275e+00,4.317255687298087174e-01,9.999999999999999791e-17,7.158853301609932052e-01,1.957091148699172889e+00,1.753555820493135853e+00,3.179206955981551119e-01,2.017340537553612307e+02
3.975102960880913528e-07,1.365311701720346882e+00,9.999958271041312630e-01,9.999999999999999791e-17,4.051559898331979492e-01,2.596863145962649444e+00,2.030745791783683085e+00,1.799096366098378308e+00,1.286198227243377517e+02
1.417903734692904871e+00,9.171665500188441733e-01,9.999999999999999791e-17,9.999999999999999791e-17,6.435939799626345659e-01,2.017969903851762892e-01,1.182562752025614339e+00,8.971761938994823327e-01,1.226934210016866729e+02
2.071929632583968672e+00,2.139874461557223828e+00,9.999999999999999791e-17,9.999999999999999791e-17,3.128373231266965981e-01,2.459023145701094037e+00,1.423513708886847695e+00,6.678899409499532425e-01,1.448864670073008369e+02
9.373744119219969064e-05,9.861045504268662887e-01,9.999166649829271947e-01,9.999999999999999791e-17,6.484874921875651843e-01,3.942522779427182211e-01,2.891134687081809318e+00,9.949169593388348387e-01,1.242627057305299303e+02
1.073650572044108742e+00,1.469389795277922239e+00,9.999999999999999791e-17,9.999999999999999791e-17,5.132460726934783279e-01,2.600915746997503497e+00,6.523986170722269051e-01,3.698812922308463702e-01,8.169340243532663237e+01
1.094043585602183527e-04,1.945838326100216120e+00,9.999313157492010218e-01,9.999999999999999791e-17,4.949442460474677286e-01,3.801932097993126480e-01,1.735647555527977115e+00,1.143942946141276229e+00,1.813107456116933918e+02
8.201756897015146652e-01,1.038557037893020896e+00,4.388487191092287909e-01,9.999999999999999791e-17,4.846851515375306674e-01,2.143702897892794557e+00,1.234705991370658840e+00,1.254364687121145572e+00,1.198147572787027855e+02
6.901941941075789844e-01,1.071633167643758933e+00,4.745368440931356790e-01,9.999999999999999791e-17,1.123039457762926296e-01,5.261175546831272420e+00,1.080088775764129982e+00,1.752945886512558449e+00,1.289486639854173688e+02
9.999999999999999791e-17,1.719392365651948307e+00,9.999999999999999791e-17,1.767095506577433806e-01,2.372437904659893404e-01,3.653814121066886744e-01,9.708381855832641349e+00,1.812259590788411145e+00,1.406262472355794557e+02
5.605226936805571269e-02,1.673160226651371651e+00,6.284114138247914871e-01,9.329086894833622801e-02,9.999999999999999791e-17,2.563617145326595015e+00,2.802134446098557330e+00,8.609966425832394910e-01,6.119309153746927876e+01
1.970784134899521423e+00,1.661235611526025227e-05,9.999999999999999791e-17,1.629115623807099178e-01,9.999947652633924822e-01,6.248789853577631170e+00,5.318420760751974008e-01,1.117519391327224379e-09,1.185190712182216544e+02
2.092131426046738962e+00,8.892258010152129799e-01,9.999999999999999791e-17,9.999999999999999791e-17,7.164707891190333910e-01,1.450120783797126389e-01,7.026645660934773829e-01,9.355578794990323521e-01,1.624303928393963190e+02
1.875796298780719901e-05,1.125674896751630794e+00,9.999698858795590395e-01,1.043701609596112391e-11,1.050043204479826631e-01,6.650852540856154738e-01,9.999999999999999791e-17,1.561441008833161170e+00,9.204964606456516663e+01
1.174269807067925386e+00,4.037958866783693642e-05,4.693728966482472176e-01,5.436187767607960492e-02,9.999892818005382544e-01,2.040482917486254877e+00,8.557750802828091308e-01,1.271154842738886348e-01,1.462374325440687244e+02
9.315744462396188807e-02,8.582325618741402375e-06,7.942055487883765696e-01,2.840789684575316040e-02,9.999968250902042666e-01,2.242993097507641753e+00,9.479614871439476786e-01,2.162189229010247349e+00,1.893131982529605182e+02
9.999999999999999791e-17,1.816871049261973847e-01,9.999999999999999791e-17,2.158686855460101861e-01,7.463901064945770436e-01,7.654978640564931425e+01,2.865626587729913854e+00,1.920118529570554733e+00,8.164311097984852950e+01
9.251057839177503350e-01,1.241948221211513825e+00,5.948791730603133487e-01,9.999999999999999791e-17,3.239552783086533938e-01,2.004906710417652782e+00,2.465122573256488749e+02,2.538604197597926597e-03,1.179456316442110193e+02
9.999999999999999791e-17,8.189931210698262465e-01,9.999999999999999791e-17,8.948450376463332190e-02,4.148951067971794471e-01,2.049591020030044231e+00,2.993477448232808147e+00,1.628807011829605411e+00,8.375986370409768256e+01
3.138125057953075571e-04,8.866288341094169523e-01,9.998789320871566133e-01,9.999999999999999791e-17,7.373744687677742382e-01,5.528443038355912442e-01,1.142299419437833530e+00,3.541153289511104751e-01,1.535207963575958274e+02
9.999999999999999791e-17,2.844122618153324122e+00,9.999999999999999791e-17,6.724393937721981906e-01,2.748921590309855723e-01,2.048605351875221192e-01,1.683637402436803043e+00,9.999999999999999791e-17,1.423635045718684182e+02
1.018278091379730910e+00,1.672393828046097264e+00,9.999999999999999791e-17,4.820798398896757736e-02,4.751285572775769128e-01,1.761679580176248372e+00,2.467407945607258402e+00,9.999999999999999791e-17,6.973610055698455312e+01
