1.183415584103127749e+00,1.245628486929527545e+00,4.235468296261984955e-01,9.776881059361663961e-02,4.124460514896626795e-01,9.999999999999999791e-17,1.487522917154631141e+00,6.629949418094017721e-01,9.999999999999999791e-17
1.020043561263440202e+00,1.348446498643959490e+00,3.947796275079783479e-01,1.575104464553105654e-01,5.067080660426411809e-01,9.999999999999999791e-17,8.858912169608360587e-01,1.920080983371401651e+00,9.999999999999999791e-17
5.702956530584127881e-01,8.606232339026961276e-01,6.453667542445038485e-01,9.999999999999999791e-17,4.905534459932878177e-01,3.322343838746510264e-02,1.262495997319422081e+00,1.721929898888591159e+00,6.760836606555152839e-01
7.042616426310199795e-01,7.841879147169112940e-01,4.999129469333311038e-01,1.172158665353922463e-01,5.149681643872903170e-01,9.999999999999999791e-17,7.667041844022104424e-01,1.667173919890237999e+00,6.423384482492571212e-01
1.376841245267298675e+00,1.222540093968781161e+00,4.962314136279897814e-01,9.999999999999999791e-17,3.494244600690042946e-01,6.919289858589688924e-02,1.240503554468948888e+00,1.611177947470088245e+00,9.999999999999999791e-17
1.207192622180508712e+00,1.620561187084373245e+00,4.035247588630352378e-01,1.021198595818969962e-01,2.739758588688165908e-01,9.999999999999999791e-17,7.132074234841382365e-01,2.376205362732648485e+00,9.999999999999999791e-17
1.053662834150119965e+00,7.586336455531172973e-01,4.419102644075241781e-01,1.566233880959888580e-01,4.464578420435296735e-01,1.524136402082297004e-01,8.906376031382162717e-01,1.007604152977678469e+00,9.999999999999999791e-17
1.587579157004060937e+00,1.385252815694256734e+00,2.539466509540153627e-01,1.539888538378975658e-01,3.512868354029957119e-01,9.999999999999999791e-17,9.529484257485649756e-01,1.020469716089169809e+00,9.999999999999999791e-17
1.345083729761862523e+00,1.071856702782484350e+00,4.496466404605199974e-01,9.999999999999999791e-17,4.815622626882336554e-01,9.999999999999999791e-17,1.266894318724294033e+00,9.659882748104098305e-01,9.999999999999999791e-17
1.465853003144637290e+00,1.469390376750923100e+00,3.449604956065054351e-01,9.999999999999999791e-17,3.384696480673203833e-01,5.827390592533873009e-02,6.190182802415138408e-01,1.206262736478211250e+00,9.999999999999999791e-17
4.601004810559142233e-01,4.556036324257281001e-01,6.351480106402996872e-01,9.999999999999999791e-17,5.376372988153136356e-01,9.999999999999999791e-17,1.023163774308284646e+00,2.309681833012693808e+00,1.175539500668275616e+00
1.338581375848069577e+00,1.538015893560928937e+00,4.542093996777777920e-01,8.471928906892068484e-03,2.981088357296179936e-01,9.999999999999999791e-17,6.748952562690709867e-01,1.813876108577174184e+00,9.999999999999999791e-17
1.028595127215886418e+00,1.400657615764568931e+00,5.591945066503632988e-01,9.999999999999999791e-17,3.260219409830289461e-01,5.072592749754629982e-02,2.956651521647667979e-01,1.577368708902787242e+00,9.999999999999999791e-17
1.236286379659893742e+00,1.098261735758323532e+00,4.221387533839062178e-01,9.999999999999999791e-17,5.343912405830357759e-01,9.999999999999999791e-17,7.804988663889592670e-01,1.101053530022116256e+00,9.999999999999999791e-17
1.375149382464695647e+00,1.279973237208480663e+00,4.369942069890690450e-01,9.999999999999999791e-17,2.719770547028297902e-01,1.187551527061155299e-01,9.434503047446969326e-01,1.863830885430241668e+00,9.999999999999999791e-17
1.130037810408171861e+00,1.352687722496193734e+00,5.446529069935156508e-01,9.999999999999999791e-17,3.572825605395222870e-01,2.452927225126676127e-03,6.919644009352782232e-01,1.329744636997168383e+00,9.999999999999999791e-17
1.066704915910451135e+00,1.130175163373075442e+00,4.389772268362883700e-01,2.211728213825454592e-01,3.404655757858582876e-01,1.038162169916955896e-01,9.365061058774278857e-01,1.242603055628440423e+00,9.999999999999999791e-17
1.295634073826666066e+00,1.227827148161661608e+00,4.387635208728279390e-01,1.924996420788383997e-02,3.460447159319913202e-01,8.432818208528571058e-02,1.452872182561173897e+00,1.246113933133963458e+00,9.999999999999999791e-17
1.227680951353142147e+00,8.981976525234903752e-01,5.035406598967324676e-01,5.320960357897942111e-02,4.485857288095571604e-01,9.597458811655400213e-02,8.889544825477865286e-01,8.371898101645858237e-01,9.999999999999999791e-17
1.670643979302002036e+00,1.505196850926601160e+00,3.647985709560771506e-01,9.999999999999999791e-17,2.936703759002242675e-01,3.510888537883664028e-03,1.454542603211878449e+00,2.112420346319366704e+00,9.999999999999999791e-17
