1.302524294038377883e+00,1.279267835154268784e+00,4.805214239598424308e-01,3.718913893838849960e-01,3.780928150213108685e-01,6.447431305524752299e-01,1.136332368395552850e+00,9.999999999999999791e-17
1.197633835234153343e+00,1.276009251615498830e+00,5.046244811363754801e-01,3.736203285290352061e-01,3.577315769087107133e-01,9.621136410851797161e-01,1.335583082323921422e+00,9.388635485785372381e-02
9.787858249585937864e-01,8.540665795833856100e-01,4.919708080945056072e-01,4.421324665143814836e-01,3.994843256692579558e-01,1.079613675522375749e+00,1.317349337878056081e+00,5.543612691165781259e-01
7.764447808588736955e-01,7.113026663560599872e-01,4.973436493372163647e-01,4.895843378515160604e-01,4.069533007337380326e-01,1.174555811374857983e+00,1.290458802146141615e+00,9.197629803014415462e-01
4.570947464376032277e-01,6.612985061847999058e-01,6.119774852391433040e-01,5.003478913367057634e-01,4.172610232826647336e-01,1.316852427257775959e+00,1.467680466402613293e+00,1.337426992465426956e+00
8.868469929220273995e-01,1.035116275931603491e+00,5.170785220001966609e-01,3.781600697653806908e-01,3.791045814520762058e-01,1.030708913157060369e+00,1.270685844981833679e+00,6.540271130429538005e-01
8.538911412100627096e-01,9.318302290864663995e-01,5.256142208510088398e-01,4.369195119699540442e-01,4.021808371748781807e-01,1.092052529143230144e+00,1.354113156161038001e+00,6.503129663915567793e-01
1.531190002282355023e+00,1.208228001429738185e+00,4.242559264006041109e-01,3.746587385462918363e-01,3.707554987060818763e-01,9.189692759307441783e-01,1.167948240890537726e+00,9.999999999999999791e-17
7.151665715602346651e-01,7.680590725165316046e-01,5.669452328462409874e-01,4.495474787570377662e-01,4.430436757032412687e-01,1.006937921916874146e+00,1.287231459730355576e+00,8.039781878232734602e-01
1.420375706693280504e+00,1.306078404149968231e+00,4.214215543409792208e-01,3.491209552280258310e-01,3.841277646824953762e-01,8.781489967585768275e-01,1.297255334456411280e+00,9.999999999999999791e-17
7.623774590730990619e-01,9.255834162721104930e-01,5.309159759074634222e-01,4.534035560767868400e-01,3.897329746610186940e-01,1.073548798158202144e+00,1.296617884939787135e+00,8.283946758817992695e-01
1.067764969606092018e+00,8.670591585634230825e-01,4.836228147500338803e-01,4.215629202197880843e-01,4.200775541801256563e-01,1.125348432019738887e+00,1.287266596096336313e+00,5.000333832207627394e-01
7.593289635070432642e-01,9.570725194611723330e-01,5.863826060372951954e-01,3.990503503660727258e-01,4.038983026002749832e-01,9.345532154916490475e-01,1.416999899048445810e+00,7.302730763811537962e-01
1.155401014849800401e+00,1.195306600788812679e+00,5.221224391468932691e-01,4.057705979163299115e-01,3.660150809701339658e-01,7.789145224697726633e-01,1.299745245734062138e+00,1.934709649588840785e-01
1.386829238597465652e+00,1.416942682018483612e+00,4.431460842768426556e-01,3.360004661649612645e-01,3.611626091793836424e-01,1.016949351846362815e+00,1.262522680507523143e+00,9.999999999999999791e-17
1.413345854768796483e+00,1.053235407655466416e+00,4.209698908744124446e-01,4.131056653213640018e-01,4.069240171314602583e-01,9.814893333145831011e-01,1.117164302030025036e+00,9.999999999999999791e-17
1.310958198321826362e+00,1.153614805202353155e+00,4.804071072632554174e-01,3.814409488511468771e-01,4.173216233394015928e-01,9.143847009329524322e-01,1.121926175780058710e+00,9.999999999999999791e-17
6.771777538862177037e-01,7.260847369382752436e-01,5.190014350155472966e-01,4.695915030007269952e-01,4.475216516449505577e-01,1.364143141862144359e+00,1.392851913528298402e+00,1.084114692254168455e+00
1.260521480736706668e+00,1.222494527505223694e+00,4.771620782150242657e-01,3.504029438190535695e-01,4.121150485761256310e-01,7.557733054749571355e-01,1.317199283145435551e+00,7.720546989586841991e-02
1.391491715191408574e+00,1.132245592769870246e+00,4.665854494325343826e-01,3.872044691348317524e-01,3.894603701825939401e-01,8.833130879189509121e-01,1.313742250692118363e+00,9.999999999999999791e-17
7.592594573542946756e-01,7.634218025698841226e-01,5.011748460455180965e-01,5.162429297075942225e-01,3.995303812283977907e-01,1.202219137849011910e+00,1.319821055547355071e+00,9.809662376833161446e-01
5.636021706203505621e-01,8.172321555617453326e-01,5.864339296197111917e-01,4.002165110506785695e-01,4.305896353434517376e-01,9.911940049349039494e-01,1.504607477364513279e+00,1.119150803256485638e+00
6.565934251072118588e-01,7.799990122997443320e-01,5.508345997612598133e-01,5.014261796765956403e-01,3.987046745343338916e-01,1.107796624565499322e+00,1.217392769481350445e+00,1.055214977365369400e+00
1.027092369407853534e+00,1.025326560223821737e+00,5.203117426675117896e-01,3.884117233426573890e-01,4.124193152169342569e-01,7.835165982256946382e-01,1.356894909070468502e+00,3.841479354111838052e-01
1.349169520176385806e+00,1.325137029190207816e+00,4.584436785523923197e-01,3.642055747396708010e-01,3.568613495837770211e-01,8.715663170592271580e-01,1.348863838434924300e+00,9.999999999999999791e-17
1.019926541499438066e+00,1.019953860029362058e+00,4.662173116472134171e-01,3.896476226746345972e-01,3.968293758091903101e-01,1.074566918139482352e+00,1.434449917906851057e+00,5.317855877957154975e-01
9.714029185829161639e-01,1.113624739420721710e+00,5.075953958639420893e-01,4.032837525533047307e-01,3.527700610174395179e-01,1.083093166948211339e+00,1.478560928304621047e+00,5.189519202596903913e-01
1.177328015132641292e+00,1.129988998170257553e+00,5.067864232561890558e-01,3.321061744397389992e-01,4.136973071593260110e-01,9.302662632653861952e-01,1.278377468991432231e+00,2.079322803513227180e-01
3.996017460690717837e-01,6.583133327881862673e-01,6.376609478521738650e-01,4.191476080631811318e-01,4.447603174576965634e-01,1.273776863905613732e+00,1.603661164060768529e+00,1.441134525646332376e+00
1.010141123855052836e+00,8.656297558010842552e-01,5.360887254600716911e-01,4.310407934581039768e-01,4.252573831951867445e-01,9.566399938361267452e-01,1.201644705616302211e+00,4.075600011242760945e-01
7.513522115802162560e-01,8.709376391970022890e-01,5.091826464102990890e-01,3.557481200067551530e-01,4.237329983329511940e-01,1.086476111102663955e+00,1.622057133265306872e+00,9.957007957494105055e-01
1.214132388339051571e+00,1.404795796423940590e+00,4.567069505387146289e-01,3.546071045021239598e-01,3.425937128143091703e-01,9.412758715988757130e-01,1.389720909066378463e+00,2.055690099458697129e-01
1.084414846266689603e+00,1.166396433575640712e+00,5.039000505731378032e-01,4.051842464429084578e-01,3.586680117316105032e-01,8.591908223526549815e-01,1.335127127138415748e+00,2.898246199977321247e-01
1.352327885439876809e+00,1.233524245562861443e+00,4.415222554003193078e-01,3.690512241785690040e-01,3.911530196979636775e-01,9.055507723309050849e-01,1.151999991841605508e+00,9.999999999999999791e-17
1.216779247973166056e+00,1.074446311160875300e+00,4.604832962746386871e-01,4.167877452866919352e-01,3.944758125218018052e-01,8.285158885078854896e-01,1.079750295655522496e+00,1.485742092887940569e-01
7.438526286403183141e-01,8.718845199964888604e-01,5.690828466702033683e-01,3.966864323053612695e-01,4.210447978310825623e-01,1.144479591634447679e+00,1.260197602754759671e+00,8.608720776907822225e-01
1.073389930782375323e+00,9.667547817519578368e-01,4.697559099246209069e-01,4.087051275551584206e-01,3.994015581508595369e-01,1.064060724878978403e+00,1.256176267728923657e+00,4.801839758113877199e-01
1.378934341405807729e+00,1.360273663522368004e+00,4.438437969215965895e-01,3.132963092256053628e-01,3.900191883263908199e-01,8.985258820716784944e-01,1.260960745707536690e+00,9.999999999999999791e-17
5.122745330158056110e-01,6.701828645075984525e-01,5.703685173209668280e-01,4.950949845619145862e-01,4.320455745520063173e-01,1.363726355388747313e+00,1.424862234915040382e+00,1.293607594057996080e+00
6.998059040490524074e-01,8.312839752984519937e-01,5.583297753556610843e-01,4.728678840413849671e-01,3.710247523525910252e-01,1.101170049315821631e+00,1.533433611980382860e+00,8.960521870065067951e-01
1.096532081563797112e+00,1.077262124480190542e+00,4.550013560509810762e-01,3.575126339693755484e-01,3.857982711093898009e-01,9.684785061982534859e-01,1.335103855813721152e+00,4.327476627467680692e-01
7.379620491221305922e-01,9.342640340159122925e-01,5.345610053732899880e-01,4.183319899520765994e-01,4.043396234818653068e-01,1.204144889621644676e+00,1.404693730616086045e+00,9.018352825569806441e-01
9.468598607110229048e-01,1.061307566915338230e+00,5.459867413000140113e-01,4.283256448546141071e-01,3.671179194234387433e-01,8.103282525783557233e-01,1.193922473212677415e+00,4.403136108101454727e-01
9.173611345046797094e-01,8.491882937024615163e-01,4.975093176254325456e-01,3.866266380432235583e-01,4.220632442446032306e-01,1.062935542252549714e+00,1.366164572864116300e+00,6.850986994141740061e-01
7.983932369476712809e-01,1.026094666851398385e+00,5.349453296512113321e-01,3.753165165861190866e-01,3.827682277673816191e-01,1.114538727578430199e+00,1.625253679750785274e+00,7.947055039091461826e-01
1.071601249355939700e+00,1.157411824223064434e+00,5.240151730719899703e-01,3.755189558209360290e-01,3.812198026429186593e-01,8.269930600070253268e-01,1.190130127762323298e+00,3.242139898791027708e-01
7.418651993424090207e-01,9.188772528454857147e-01,5.550120989217767198e-01,4.706218484941593339e-01,3.856738504059336048e-01,1.133817233968952287e+00,1.328255717571801720e+00,9.279073702738273033e-01
7.775235354814673538e-01,9.944941116942462855e-01,5.117420443193344548e-01,3.890309213908729746e-01,4.010835828588834584e-01,1.341033916373283397e+00,1.510484760997710785e+00,8.036718514483004450e-01
5.535539827611253294e-01,7.165395267076108965e-01,5.692562640518747941e-01,4.061403944944742550e-01,4.479133609495319912e-01,1.168206984865191478e+00,1.678176078176307096e+00,1.172381422836697773e+00
1.368134230254668182e+00,1.324496052205600849e+00,4.555858576053266051e-01,3.805079734954824877e-01,3.567225806957936562e-01,9.278175076564337820e-01,1.416898172860558081e+00,9.999999999999999791e-17
