1.302524427930474182e+00,1.279267749943192589e+00,4.805213655958756047e-01,9.999999999999999791e-17,3.718913605697901636e-01,3.780928613146716799e-01,6.447433758212524069e-01,1.136332594031500554e+00,9.999999999999999791e-17
1.034000475578554790e+00,1.207481209115490950e+00,1.724370447361542324e-01,3.219525228112365967e-01,3.790104191544540480e-01,3.583809693774295813e-01,9.999999999999999791e-17,1.326498975176818362e+00,8.569490342965631335e-02
1.160090685119794296e+00,9.706287831804734090e-01,4.589799034080219720e-01,1.071091415384439055e-02,4.219202611261128055e-01,3.909552811969095321e-01,1.046162964855484656e+00,1.259804528630850129e+00,2.747077180907910310e-01
1.390124707133093329e+00,1.089908343916826006e+00,3.840080806420700377e-01,3.755372282426692326e-02,4.105300430853099369e-01,3.815508978997741996e-01,1.062618430326714991e+00,1.121836672141583779e+00,9.999999999999999791e-17
7.154938157353405437e-01,8.211463164682849536e-01,5.274321596988138516e-01,2.979261059111628848e-02,4.528248994945617278e-01,4.037029044993941662e-01,1.198838898248826723e+00,1.320099868899411888e+00,8.329604734967047674e-01
9.471867583937099155e-01,1.083157039307208080e+00,5.043741299837216641e-01,4.351308977603302042e-03,3.716656645441973605e-01,3.753678779798749199e-01,1.017925166646572066e+00,1.249911408107627686e+00,5.538318502328011261e-01
9.664925204765245637e-01,1.008685461822811824e+00,5.013110656314944125e-01,8.409314860308790551e-03,4.225950843555988379e-01,3.965991618039257927e-01,1.064384815735401890e+00,1.312915715434809227e+00,4.604151950312058705e-01
1.531190848970591878e+00,1.208230328357790873e+00,4.242556489190057456e-01,9.999999999999999791e-17,3.746585134078237456e-01,3.707549079775634415e-01,9.189685906724943676e-01,1.167951340217085132e+00,9.999999999999999791e-17
7.151649377872216773e-01,7.680548723183256987e-01,5.669453191051253560e-01,9.999999999999999791e-17,4.495488342734885179e-01,4.430441763000390054e-01,1.006937854656506426e+00,1.287229798553438886e+00,8.039821757675447156e-01
1.420375402792735331e+00,1.306078215988138114e+00,4.214216552670759786e-01,9.999999999999999791e-17,3.491208562101154600e-01,3.841278671174842008e-01,8.781491662031581935e-01,1.297255443395038510e+00,9.999999999999999791e-17
7.623779016588555502e-01,9.255837546957660367e-01,5.309158284260344640e-01,9.999999999999999791e-17,4.534035167879993389e-01,3.897329272544519108e-01,1.073548655459909407e+00,1.296617997119839494e+00,8.283942468120559788e-01
1.279369498761171231e+00,1.000486445072001684e+00,4.489816187500104139e-01,1.119489519334125258e-02,4.016997814029445446e-01,4.098148706315444256e-01,1.087038515638772518e+00,1.228276247796727727e+00,1.783466562997971239e-01
1.082587498536946358e+00,1.225282911640419803e+00,5.187621717542152400e-01,2.697331985837289267e-02,3.652882697963271696e-01,3.853026098045602699e-01,8.610794320561772075e-01,1.284222444131883689e+00,1.231712562107788178e-01
1.155410569430661560e+00,1.195316081910643202e+00,5.221217416317863735e-01,9.999999999999999791e-17,4.057693417622470489e-01,3.660143887122800366e-01,7.789106772797238509e-01,1.299742382473559443e+00,1.934544070096640700e-01
