1.124089547716393023e+00,1.106050419859233136e+00,4.886566893358852970e-01,4.318822578065805717e-01,9.643278866152165119e-01,1.310966942176866157e+00,2.794446093199315362e-01
1.328630920062643384e+00,1.361225192881619694e+00,4.658730069345244362e-01,3.935529297108592006e-01,1.117272424431593469e+00,1.179355362857990919e+00,9.999999999999999791e-17
1.405725896963085253e+00,1.344320900372922178e+00,4.417808344972126711e-01,3.880801378055481199e-01,9.006798311355045383e-01,1.117726625316959987e+00,9.999999999999999791e-17
8.224149693946638529e-01,9.180856000763063518e-01,5.450361187030252630e-01,4.189054626781378299e-01,9.992049409252358183e-01,1.284097833929700894e+00,6.112860425648011242e-01
8.972673246118337831e-01,9.941226327025779463e-01,5.189160576587331652e-01,3.934180616527435115e-01,1.165108086531475573e+00,1.665046208891526103e+00,5.670524744627319924e-01
8.413147570081976889e-01,7.310148710692950802e-01,4.809067078564184805e-01,3.853445035286431342e-01,1.351240920076704821e+00,1.560385800529567435e+00,8.702674906238152541e-01
1.119989787604666720e+00,1.208357991202099635e+00,4.901893090476730497e-01,3.825861241676161151e-01,8.898731268687000151e-01,1.013098016840577875e+00,2.884414869390121705e-01
1.062076840915409326e+00,9.919548569295401075e-01,5.026756222094238558e-01,4.105219775309866814e-01,1.036645402817656159e+00,1.266334168326487486e+00,4.373571204743255669e-01
9.418558818975850677e-01,8.974316594306759320e-01,5.038209924999119682e-01,4.119812999076966631e-01,1.398282737488695471e+00,1.320980240838158348e+00,6.297252130436165052e-01
8.621281533916097528e-01,8.735476308179125349e-01,5.478595423038898904e-01,4.075882956648387290e-01,8.958243497082710727e-01,1.560507787682834158e+00,6.632397249448641618e-01
1.336185180011809415e+00,1.335157757137453327e+00,4.625529791474474739e-01,3.767318610995926687e-01,9.935861344888110569e-01,1.257246906121142427e+00,9.999999999999999791e-17
8.220534333087032852e-01,7.449757558350806885e-01,5.552172664481486164e-01,4.482084695429948140e-01,9.045372446197768035e-01,1.193672222412744288e+00,7.349092393287552927e-01
1.323209412581413780e+00,1.334764325085287195e+00,4.439321113569004718e-01,3.589240811260998032e-01,8.516661549210717830e-01,1.101179041618628895e+00,2.747913284026406999e-02
1.130903770129413788e+00,1.203615526841116612e+00,4.861334579146411872e-01,3.831677059616503955e-01,9.075443536581140336e-01,1.326039934118276031e+00,2.965966734621296452e-01
1.398943387762898061e+00,1.336933835353716793e+00,4.207535181140681368e-01,4.061216401688501065e-01,9.337729937958328952e-01,1.136687805856489986e+00,9.999999999999999791e-17
1.003393351574226600e+00,9.647058134781552052e-01,4.983955999825459005e-01,4.258041694643668884e-01,1.102212998349875184e+00,1.231480619567837609e+00,5.118853114184128694e-01
9.271867732943153140e-01,9.342506278570669176e-01,5.087048599103910496e-01,4.164303573989880380e-01,9.835925874076570929e-01,1.212539756564667615e+00,5.478896330881865007e-01
8.438105219734708395e-01,7.939898093955800595e-01,5.160080341593322739e-01,4.410778908595772707e-01,9.692434066075334975e-01,1.445768741211892472e+00,7.594068501723963971e-01
3.812037434603058328e-01,3.455895117836347841e-01,6.397281284416501679e-01,4.741583105248171615e-01,1.391599645709834299e+00,1.538059502514724119e+00,1.463084856295646441e+00
1.285269605957283012e+00,1.380423410504862058e+00,4.847724309443712243e-01,3.868293466173566841e-01,9.379566768546158118e-01,1.273907766347518455e+00,9.999999999999999791e-17
8.957911049046115570e-01,7.605666653000220379e-01,4.680123620922132521e-01,4.674766644246289848e-01,1.138942125897787205e+00,1.116761255526220076e+00,7.559075189083561686e-01
8.922062619159228936e-01,9.012559892205647127e-01,4.832264489297583010e-01,3.715311913290589296e-01,1.181216203823561406e+00,1.481580549734887953e+00,7.520104994296196166e-01
1.303892650325767288e+00,1.257412105030754068e+00,4.765380139244957403e-01,4.067949556956894086e-01,9.915315683140573100e-01,9.752547730758884814e-01,9.999999999999999791e-17
1.327384730144724356e+00,1.435415332167330860e+00,4.533324562752019671e-01,3.511613339655730859e-01,7.920259102763212988e-01,1.181069180722298162e+00,9.999999999999999791e-17
1.359103940125332421e+00,1.555109675247102308e+00,4.234113856678923260e-01,3.224843949755903383e-01,1.015294041306588513e+00,1.239850434017480740e+00,9.999999999999999791e-17
7.663763680066417727e-01,7.421010560225772545e-01,5.040015550449565840e-01,4.405789929147777007e-01,1.230802222563433856e+00,1.493005971853535341e+00,8.798760431250139957e-01
7.056193972495975464e-01,5.841501599280162216e-01,5.517961116699549029e-01,4.855847413120701894e-01,9.578577540535008206e-01,1.180620960780721651e+00,9.438536758667099846e-01
1.356293734352842728e+00,1.335886250789201313e+00,4.608036926084524976e-01,3.922288633480611741e-01,9.125841272286387973e-01,9.922615749844528876e-01,9.999999999999999791e-17
7.388280379245827367e-01,6.977233682519603519e-01,5.380757046330311155e-01,4.117225130054527615e-01,1.309765498883184831e+00,1.418966158274602707e+00,9.478094433201073032e-01
6.939468905040996338e-01,5.453664272136774516e-01,5.656583219391788653e-01,4.722829514858128963e-01,8.139623118670346047e-01,1.412829798924308378e+00,9.297060167505675210e-01
6.093969780124693925e-01,6.279294555574497227e-01,5.619933804557544210e-01,4.273833286710840840e-01,1.057921396641284151e+00,1.439415937692730019e+00,1.067924310808085142e+00
5.465597322466534402e-01,5.233843856677689033e-01,5.828006456989567319e-01,4.484404692023230554e-01,1.190560797788503322e+00,1.486045391191159526e+00,1.187648591618535532e+00
1.375767511737856275e+00,1.202493622132600137e+00,4.318109110053267030e-01,4.085590947158034836e-01,1.135191210344164148e+00,1.095667540415179442e+00,1.021435156399704280e-01
1.174524302662542263e+00,1.315789603089641657e+00,4.897869029654559059e-01,3.832803877613252252e-01,9.696231293604712365e-01,1.240732457437433434e+00,1.154697286961318126e-01
1.259525881180729279e+00,1.417625563289388380e+00,4.702886228743266006e-01,3.152281223490509543e-01,8.652780992331399190e-01,1.360485987271507824e+00,1.395257187892484096e-01
1.122589608854261289e+00,9.949550759954016721e-01,4.710744353518716565e-01,4.006435399044530055e-01,1.031986320291779391e+00,1.431812892018903494e+00,4.233592829965168169e-01
1.180984806918305319e+00,1.292559613671525609e+00,4.896023487790904238e-01,3.398897938191862700e-01,8.680859578622822648e-01,1.143956194330482790e+00,1.885330244178050341e-01
8.402858776346047165e-01,8.788913436008009006e-01,5.164141745715965515e-01,4.250774925962041983e-01,1.016593294405973680e+00,1.264935871791764477e+00,7.045587160499631185e-01
9.277837297876169176e-01,8.091961356127309601e-01,4.737271408131006334e-01,4.278505226101251835e-01,1.036953250001558802e+00,1.091868222854584847e+00,6.729603237686690997e-01
1.111181486251766826e+00,1.024595451651768796e+00,4.426961167077733128e-01,4.082531991072158584e-01,1.157309828079215119e+00,1.230869223389168043e+00,4.353128972465827862e-01
1.497637322002919325e+00,1.276636341617620740e+00,4.075066113953912383e-01,3.839645131717835946e-01,9.715510336509693978e-01,9.885382247088677632e-01,9.999999999999999791e-17
8.289934632954782945e-01,6.922661636173587096e-01,5.213883919314232784e-01,4.527445767998170556e-01,1.339636501154741088e+00,1.399122244769987145e+00,8.754413163184515678e-01
1.216480906110127158e+00,1.231534455814519813e+00,4.929182588155521794e-01,3.733839494257225056e-01,8.794485855956184484e-01,1.303356067716718858e+00,1.528282694000584474e-01
7.750030873248624497e-01,7.531383242958995528e-01,5.425909703997661149e-01,3.905394080673496582e-01,1.195973867541244351e+00,1.200334754851156038e+00,7.957588987972665784e-01
1.099669983923613925e+00,1.042668418111097006e+00,4.457010617386278906e-01,3.906145822741280971e-01,1.164775530729607489e+00,1.374215785717541438e+00,5.036966541345009318e-01
1.377865503928634938e+00,1.563993241350231322e+00,4.531744832551717894e-01,3.190210554278211652e-01,9.759492574362941264e-01,1.352652899387202456e+00,9.999999999999999791e-17
7.441528199229689999e-01,7.011134028033861876e-01,5.553343832271576685e-01,4.521577077897522279e-01,1.168343829303947645e+00,1.399099393707477379e+00,7.942881090865033800e-01
7.154108496209861112e-01,6.363423798944153331e-01,5.718238365708134818e-01,4.313746500325768007e-01,9.471461751698678766e-01,1.440221234922372862e+00,9.322689458660189388e-01
1.159814696231890263e+00,1.245111590130019819e+00,5.023309610126753810e-01,4.173726006280444878e-01,9.281911954763977235e-01,1.158234969371366496e+00,9.530398944573624520e-02
9.371327584455484416e-01,9.424242404944366269e-01,5.104876371082290865e-01,4.227761716227398381e-01,9.530622848764309651e-01,1.309860845459209555e+00,5.503677000639038974e-01
