9.824503474010333193e-01,1.103599563888848722e+00,4.872263596547145581e-01,4.275689331361386819e-02,4.668761131237359474e-01,6.229911073391766925e-03,1.360772920845395584e+00,1.178179457988988821e+00,3.342281572418049351e-01
1.130535457171724323e+00,1.414769914379207405e+00,3.358867854763274430e-01,3.011781991993832119e-01,3.404109547473816444e-01,9.999999999999999791e-17,9.999999999999999791e-17,1.663110737079566803e+00,9.999999999999999791e-17
1.401005840038884065e+00,1.484088790672790648e+00,4.235189558296255097e-01,2.829807341468892207e-02,3.292572098778473455e-01,9.999999999999999791e-17,7.611167376425231890e-01,1.045346104512505647e+00,9.999999999999999791e-17
1.199414866779277000e+00,1.583596838154570641e+00,5.115751848454020978e-01,1.884793333045925445e-02,3.093225584082258117e-01,3.833638278982912095e-02,1.017370754380147124e+00,1.592214252307371236e+00,9.999999999999999791e-17
1.170819509042008821e+00,1.578379166649629850e+00,4.827911174755055157e-01,4.761981343705690845e-02,3.126896462346654415e-01,9.999999999999999791e-17,9.221921459293939138e-01,1.401592011154029205e+00,9.999999999999999791e-17
1.265026689156008022e+00,1.423949600825237249e+00,5.049668346939465424e-01,2.032730275648932019e-03,2.810305949661409675e-01,1.082754404100239737e-02,7.479795497922504532e-01,1.700963310887755542e+00,9.999999999999999791e-17
1.073951729638018548e+00,1.213428618767730782e+00,5.035554746171744256e-01,7.885379485636073715e-02,3.744834888729566824e-01,3.951781852028149467e-02,9.091367003766051003e-01,9.417173930345849042e-01,9.999999999999999791e-17
7.385278936838942654e-01,9.999999999999999791e-17,3.276717796170434127e-01,1.041014196339617115e+00,1.507533743006062465e+00,2.119809401001590266e-01,1.184558600478594181e+00,2.105603619666798210e+00,1.055881376970141394e+00
1.319550646536199912e+00,1.447818403612987526e+00,4.067270602529554635e-01,5.789652350819199378e-02,3.570417045324274508e-01,9.999999999999999791e-17,1.751884496168206518e+00,1.237789091453580070e+00,1.018161071621592924e-02
1.269708159750074783e+00,1.229812896055374472e+00,3.856417090834525219e-01,1.543958135577852553e-01,3.654076710131421435e-01,2.098239053922501193e-02,1.289869346224054247e+00,1.283867249636287289e+00,9.999999999999999791e-17
